row ID,loss
100439,6647.058294242216
100440,2497.971779891233
100441,2247.3937099847176
100442,4693.867013556672
100443,2144.7650652662996
100444,1726.0526729746048
100445,3001.4054527616145
100446,2623.923186971231
100447,2011.0703968396592
100448,1746.4359627674146
100449,2098.3999115941574
100450,1284.2424286763987
100451,7675.362402819417
100452,11188.591136960018
100453,3055.2902760270254
100454,1859.7759772396632
100455,2543.361717290991
100456,2946.459010952237
100457,2724.892536623233
100458,2232.554981643553
100459,2844.705364909309
100460,1846.925099147306
100461,2334.333221192157
100462,960.7089498289
100463,5901.551479859905
100464,2103.2335890123636
100465,3264.2254854005155
100466,1342.5433851588616
100467,1858.9481615828324
100468,2171.1757907171122
100469,3597.8604837386656
100470,2492.241975129663
100471,1592.4505169717552
100472,3166.118154777229
100473,3691.3960334623034
100474,2730.774529861842
100475,3240.9743624408948
100476,2604.3985503012927
100477,3239.1545393681163
100478,2804.134962483047
100479,2079.692521581983
100480,3885.5946406296002
100481,3849.1475394986933
100482,3611.2131188776666
100483,8532.529181430351
100484,7150.493743372692
100485,2143.647783459336
100486,5220.180048036554
100487,2877.9342348997443
100488,1308.0856376261154
100489,2128.7666712495193
100490,6596.113811012434
100491,6044.6039943481555
100492,10088.503477224074
100493,3671.2730144194347
100494,1939.5288609385607
100495,5726.583747658425
100496,7701.888653424845
100497,6642.924838976997
100498,2433.5514910159236
100499,5092.71337156341
100500,2065.927142334209
100501,4245.821525142933
100502,3249.0972346854237
100503,2504.786561882575
100504,3255.8368093647136
100505,9368.049777767126
100506,6370.2479468033935
100507,2406.739447972227
100508,1802.0216868993473
100509,2478.9738122051594
100510,1270.6942200019196
100511,12062.194891971661
100512,3120.4285448251285
100513,4892.925480703901
100514,2938.3332968066197
100515,2918.254594102963
100516,5262.145088444493
100517,8146.397238989188
100518,12866.205262419306
100519,3737.2742217862346
100520,3462.8410040592576
100521,2322.3034425214005
100522,2891.043325164874
100523,6728.695124159943
100524,3270.1747021034184
100525,3243.7543645096725
100526,2236.7580705381156
100527,2376.0804678540753
100528,3143.863704460925
100529,2893.8856284574786
100530,1630.2657552495664
100531,5621.950342470214
100532,1310.5956161125628
100533,1044.858817429831
100534,3439.7745308629696
100535,2501.638389431499
100536,2430.1528590818652
100537,3804.214134664653
100538,2177.9282067013364
100539,5737.315330155064
100540,2723.2899419461564
100541,1796.3655332324784
100542,6161.026489966384
100543,8730.299062809163
100544,4345.256301197703
100545,6076.853869860271
100546,1762.0880618169879
100547,2666.5022982956757
100548,2437.5707586588364
100549,3700.1602556896764
100550,2494.9118552747714
100551,1448.2016031683236
100552,2141.788348899764
100553,3148.9966527679085
100554,6369.454906478151
100555,5420.139839625809
100556,2357.9621409191145
100557,2760.8347595257374
100558,4273.745665256394
100559,2227.811891044574
100560,2025.7222106438503
100561,1219.9687402962688
100562,2188.796650849328
100563,8069.870987861176
100564,2922.1096672530684
100565,1731.5453156960646
100566,2230.856638294132
100567,3735.101045147461
100568,1357.5528371175092
100569,8593.583366341227
100570,3084.164653411236
100571,3248.601276846897
100572,2930.2069974216965
100573,3166.231625228321
100574,2072.8620506017896
100575,4322.226628800852
100576,1467.868842150358
100577,5816.684956880674
100578,1712.398559020183
100579,2974.9891552536383
100580,2828.2963977955314
100581,1960.2878003956398
100582,1682.4149921282574
100583,4769.475902657956
100584,2188.8992828482724
100585,2106.3246828395263
100586,2279.4426975488877
100587,2574.6212926932126
100588,10769.41622428124
100589,8247.019483649738
100590,2095.653365839129
100591,1406.5655285191347
100592,3757.355679090839
100593,2497.7772013822846
100594,2796.921289728706
100595,1281.6905206207505
100596,8977.295385020365
100597,3577.939008826701
100598,2544.752625147117
100599,2255.1693586092038
100600,5183.0214544431365
100601,3825.749390508602
100602,2213.243510662159
100603,1661.344786988267
100604,2902.738056962412
100605,2990.552656486246
100606,2288.472913314329
100607,2467.3882122383598
100608,1674.418071168576
100609,11584.784361847049
100610,14991.013566797774
100611,1684.8255320437245
100612,5117.104055097661
100613,1340.1571421851056
100614,2099.9808547644866
100615,1488.861243736116
100616,3915.3525967689793
100617,2512.869116942679
100618,2063.0019077791376
100619,3593.3150272102366
100620,3412.304415556528
100621,2460.1820505174146
100622,2765.5751485595406
100623,2675.5685616981523
100624,16700.33631097969
100625,1258.5707108712731
100626,2256.161303249426
100627,2486.4335031372707
100628,4243.042689195299
100629,1480.1988112189863
100630,3120.9747714957093
100631,3523.307041778307
100632,2485.1817776683215
100633,5460.390740625214
100634,5797.226671088346
100635,2927.7262476118394
100636,4063.3458082522843
100637,2230.7242672171424
100638,3024.2928012054917
100639,2958.9064311825764
100640,1693.6175669658153
100641,3079.681805509748
100642,7123.584248478427
100643,6959.676312040981
100644,3393.4356570002224
100645,5449.627169640811
100646,3146.5232676435044
100647,1701.0190123055975
100648,1515.6320396066953
100649,2935.1307077683905
100650,2007.443084324313
100651,2169.8819309316077
100652,3305.4730903259465
100653,3274.7484216175094
100654,3044.022975874521
100655,2028.1143954265203
100656,2579.7097417651266
100657,1805.1925369886035
100658,3944.2436599152766
100659,2216.6027882934127
100660,1485.3890586891457
100661,4115.709149196365
100662,2995.486956142793
100663,3372.0679979138877
100664,1933.547209264499
100665,2968.7274252690536
100666,3928.0957239588497
100667,2565.0444880516193
100668,3850.364821624222
100669,1762.3703258494206
100670,3953.2221174660535
100671,1806.9027872815534
100672,1987.5416802417617
100673,5182.2897589430495
100674,4792.147048546163
100675,2599.2567115379347
100676,2857.4556382652263
100677,4108.385293458076
100678,3246.623844882967
100679,11980.355940020696
100680,2370.7658038225472
100681,2672.52695818738
100682,1494.479575362104
100683,2853.607198293994
100684,3235.5317889484145
100685,4522.97697542789
100686,2021.6977053450473
100687,2840.3503652148615
100688,3247.742190718939
100689,3891.0257365741177
100690,2921.978061053149
100691,2622.6417298581596
100692,2965.362201672598
100693,2061.043531149975
100694,2148.7087472598905
100695,1757.6153364959764
100696,2083.4403273891935
100697,2420.8145643526527
100698,1661.7448225878934
100699,3055.3290946673
100700,2253.449633421458
100701,2952.71169675118
100702,2407.7678710321466
100703,2434.9219954292903
100704,2797.4370441829788
100705,2963.0104235506806
100706,8072.543313985254
100707,2218.5179021243316
100708,6290.732456355878
100709,4840.646852925479
100710,7111.106567082481
100711,2992.2035718032153
100712,6016.742966683883
100713,2069.866309096543
100714,2223.539334924636
100715,4942.51947128675
100716,2113.069936327667
100717,8049.988444337366
100718,1060.3307603353644
100719,4416.232432944157
100720,461.29953579007633
100721,2418.0281984838075
100722,3288.187521787469
100723,3778.67730334901
100724,2346.053509938594
100725,-1128.7578049985686
100726,2679.3737783310225
100727,3642.2954665744574
100728,2511.251675875298
100729,1714.967942359858
100730,2064.9682906439175
100731,6827.02670967606
100732,2133.847438970185
100733,6320.342192274311
100734,1969.9763539836156
100735,1744.009667416338
100736,2077.5352160698594
100737,4880.826067867171
100738,3884.621171919457
100739,1618.0981114810984
100740,6031.109238739205
100741,5231.388772563925
100742,2673.430724071145
100743,8030.463436368084
100744,2893.745078980709
100745,2118.2784229696563
100746,8012.151401286041
100747,4931.675183375604
100748,7914.5984254371015
100749,2333.1212387981536
100750,6440.783797803289
100751,4011.0137642053446
100752,2343.4187621176798
100753,4445.284238415954
100754,2169.3810565989943
100755,10384.43194716025
100756,1734.8026516909133
100757,10387.327672892381
100758,3759.215771555049
100759,2308.5929571366314
100760,3997.3703564728717
100761,2926.2244120055325
100762,2239.4705843147976
100763,4672.937219605424
100764,1531.951958922834
100765,4392.0116487369305
100766,2074.6631800905398
100767,2214.806273358664
100768,3333.189713572421
100769,12781.29718271066
100770,10671.859109917597
100771,2339.6434010527305
100772,2179.67765432253
100773,-620.375096252577
100774,2949.060936900342
100775,4582.671976662047
100776,3788.743609945312
100777,7404.666084480613
100778,3707.1910188762963
100779,3304.0050811153196
100780,3830.616876403413
100781,4673.962016409956
100782,2249.5326856457696
100783,11682.197844348042
100784,6882.743864251579
100785,7478.966677869773
100786,10545.499316042862
100787,3123.838474303486
100788,10881.749876917942
100789,2953.6859187270907
100790,2556.6554889099407
100791,2910.549372522423
100792,-449.090473153107
100793,2221.452785872826
100794,4890.367776336991
100795,2322.138465268596
100796,2993.5635709913595
100797,5940.703023470092
100798,13941.24052140733
100799,7335.526262362828
100800,1778.4330488988546
100801,2519.1328152280835
100802,1583.7400721262873
100803,7916.134597806647
100804,3371.463092617975
100805,5432.805313110624
100806,3241.162936019767
100807,4029.636501399364
100808,2385.9957270473765
100809,2775.1145567340473
100810,2526.870863421844
100811,4568.542173038809
100812,1408.8309935311308
100813,2966.216748002165
100814,2450.6712418460015
100815,2445.595762315824
100816,3953.194362195677
100817,1890.8813920751752
100818,4125.564855058432
100819,8964.915464046138
100820,4073.884370671101
100821,1174.7251826875981
100822,2869.947517615337
100823,3250.504495169721
100824,3811.736775481678
100825,4680.011964023188
100826,2638.0476697890053
100827,5925.726252374736
100828,2878.117157257016
100829,4207.301252529794
100830,5162.569585457888
100831,1989.7863459676516
100832,3565.5159242444574
100833,2517.098280985852
100834,1487.7228053550637
100835,8580.343628970722
100836,2260.278119710835
100837,2288.5151090927875
100838,3645.9068207627997
100839,928.5042543535332
100840,10766.125306864107
100841,3726.294581579439
100842,3560.6204500680965
100843,3918.380183054398
100844,3646.555814048109
100845,2173.5981305212426
100846,4290.949356648983
100847,3279.907836879807
100848,3445.007938398274
100849,7663.431201532392
100850,4219.13193890762
100851,1861.3427449970034
100852,3226.816112021828
100853,7236.1529643737695
100854,2519.6510489293682
100855,4493.405980334554
100856,2037.1979890946245
100857,4923.995522066804
100858,5922.792201387079
100859,3486.497948665115
100860,6426.121577558488
100861,1264.3873234650546
100862,7015.158688149332
100863,7101.3048112304605
100864,4899.207054313478
100865,6255.785148846281
100866,2407.5588895333094
100867,4329.751991884868
100868,1280.696178208774
100869,1307.4639234123838
100870,1288.8235737613415
100871,3204.911932910963
100872,2383.77040752629
100873,4019.584114411734
100874,9773.316102803383
100875,2803.848434334794
100876,3011.29990189965
100877,2033.6296719588697
100878,2647.7353070478193
100879,5805.803704171985
100880,2841.561943643793
100881,2391.642051822904
100882,1987.1777213420005
100883,2488.38784939355
100884,2390.4577459892043
100885,1866.8200580540893
100886,2469.28538216625
100887,1610.8974894286332
100888,1930.9346228681225
100889,4301.76530555921
100890,3273.934593743545
100891,3047.403171032544
100892,3839.7826509106626
100893,7659.032625157356
100894,1821.5335422624348
100895,2047.2666692262271
100896,4132.882944255896
100897,2448.7709709493224
100898,5372.2468128554465
100899,1751.1415163912216
100900,3914.494804146672
100901,3973.910226372888
100902,1555.8996223081454
100903,3452.0971279661558
100904,2665.662863426933
100905,-665.0302195299267
100906,2671.749979327353
100907,1760.9930735140863
100908,1868.046468858117
100909,1637.4634750649532
100910,3653.327079171407
100911,10762.72055887109
100912,2464.473517280455
100913,3791.76750487609
100914,3503.412221380135
100915,1916.5072068942957
100916,5861.876466876911
100917,2886.8136659355164
100918,2651.127309447376
100919,2206.393891634509
100920,1956.2452306475664
100921,4117.040682432057
100922,1312.605336221898
100923,3612.1069410399414
100924,2908.6775538281577
100925,3742.4073842361836
100926,7876.778347086745
100927,2007.408006741129
100928,1922.6963668542473
100929,3752.3106651824337
100930,3653.4066984908295
100931,3635.318738073101
100932,3070.032904836019
100933,4608.354635691263
100934,2078.151519522682
100935,2635.97437592411
100936,1979.7756292862368
100937,1977.5640409193384
100938,3598.815068856447
100939,2264.4174274717475
100940,1318.0981663461312
100941,2911.409610030103
100942,1547.5071625417308
100943,7269.64900363937
100944,1820.9383664597588
100945,3029.678593797406
100946,12321.506649633127
100947,2030.7077129477793
100948,4483.994558744205
100949,2797.401629323696
100950,1101.3675355836294
100951,1883.9038666373874
100952,2258.6555431215615
100953,5799.363143651726
100954,4452.015577500142
100955,4638.088513746668
100956,4855.024120517444
100957,6294.112825806466
100958,2856.66299283539
100959,1983.8390202815685
100960,2929.2017464592727
100961,2785.7960911257783
100962,7338.60207775541
100963,2225.063488392981
100964,3225.510613530611
100965,2044.3196176689955
100966,2573.3987279599996
100967,3208.75967996443
100968,11385.854442423115
100969,2826.704408693646
100970,2892.2418950798888
100971,9291.150940212496
100972,2447.391060990227
100973,4318.425719677514
100974,2046.1373503987488
100975,3183.493375263298
100976,2079.734027149363
100977,5072.867416061836
100978,3102.0818134428037
100979,2041.849828127536
100980,6978.242303628404
100981,1401.6461186058436
100982,1921.2107320092698
100983,2071.464723572312
100984,2242.8777408343853
100985,2035.4317759222024
100986,2212.8810158856945
100987,2503.793875726074
100988,3147.313004526603
100989,4132.440846851561
100990,3011.9611063717102
100991,4937.921442228457
100992,3143.531743687381
100993,2697.216962804753
100994,3705.3662106733223
100995,4992.918044733479
100996,566.2464985118778
100997,4985.713565215206
100998,7633.70823659183
100999,3379.7590677269886
101000,1891.1950116181904
101001,2250.646300189129
101002,3381.60510650489
101003,2173.5042626786176
101004,3176.2183663893325
101005,1890.292422427111
101006,2455.587219136389
101007,2421.2962489046727
101008,1437.1198374983805
101009,2105.413454387154
101010,4626.1231779168365
101011,4732.9675789822295
101012,4006.454800893851
101013,1656.6946627803186
101014,-194.46461876646575
101015,2312.775203325476
101016,1851.475088909544
101017,2899.907038607394
101018,1694.5252422226235
101019,2494.1371593250706
101020,7361.1992651148785
101021,10233.479367243048
101022,11808.465649002817
101023,3764.4922103367703
101024,5560.318948321691
101025,2114.234958989274
101026,2978.9001459305678
101027,7842.892877441259
101028,2118.9150629239516
101029,2020.0594042844289
101030,1623.835255772761
101031,8339.377242341476
101032,1235.8276865540606
101033,2413.405673907871
101034,2754.44217405106
101035,2812.7904426129226
101036,3760.8523012930027
101037,3899.390175134605
101038,3097.8414282498966
101039,6717.772557327471
101040,2904.244947178292
101041,5167.401575057805
101042,6049.450721284867
101043,4031.9634512985886
101044,7653.612438626272
101045,2133.668102226089
101046,1593.6349773243178
101047,2711.685397612375
101048,3379.066796478377
101049,3225.675562021708
101050,2188.518625669406
101051,4484.557266372469
101052,2348.255788195109
101053,3102.048760347145
101054,2176.3190540192977
101055,1827.8029675963326
101056,6257.170629413805
101057,2734.8728253526047
101058,2894.4771582099506
101059,6068.30131064489
101060,1649.6845403063953
101061,6951.9857893215085
101062,7150.910966073326
101063,3587.2410901366943
101064,1739.5835435546535
101065,-703.4936881004859
101066,2071.840815383453
101067,2401.005300910959
101068,2041.026285286485
101069,3364.6066223235352
101070,1587.8842604577703
101071,1592.7781854067584
101072,3435.3037618303565
101073,2898.9923824107295
101074,2309.865516989112
101075,2859.1798527489536
101076,2676.2722899142314
101077,3691.9263614798624
101078,4585.5660172173275
101079,4132.5328357835115
101080,3068.5237629764647
101081,2485.173807372444
101082,3111.203413715404
101083,2880.6760828596725
101084,2988.533092284344
101085,1685.1331233316864
101086,2187.6010292456767
101087,11095.71758968532
101088,5582.521215165228
101089,2768.209903491698
101090,5763.017271058279
101091,3001.2741925565806
101092,5246.544832898096
101093,2030.734841174798
101094,2703.2082380932266
101095,3119.2853903029654
101096,6864.822085824894
101097,7431.686103015493
101098,7006.118443642685
101099,1219.9177101590167
101100,3784.400349706076
101101,4848.639247651323
101102,2948.0699637969965
101103,3344.5389240146524
101104,1970.466224360648
101105,2098.8125470602326
101106,2096.17477171919
101107,4773.67654878998
101108,3122.137153708222
101109,2280.965562184224
101110,1449.5739007520058
101111,5941.791573370882
101112,2920.7327080855057
101113,2627.4500640290107
101114,9729.13384831963
101115,6561.719057966435
101116,2517.0413827667244
101117,1966.2448196001333
101118,2033.4023691988289
101119,1865.998390609338
101120,8220.958615020234
101121,9173.662067375344
101122,2128.149793007476
101123,10310.192286941658
101124,1732.0822541316436
101125,2969.7472098183803
101126,2762.5284453212194
101127,1809.8819576339476
101128,3410.199205129027
101129,6529.071724772559
101130,112.29103334900218
101131,3010.988698030971
101132,4456.84011712516
101133,3415.2471505370913
101134,2420.4915615993946
101135,6096.545497034675
101136,7807.609502300168
101137,5314.608040507314
101138,2553.9258733722386
101139,4656.25995601895
101140,2206.1301975744636
101141,2532.2834089232897
101142,8837.130750542974
101143,1810.359518468881
101144,2946.175305211237
101145,2491.66967816154
101146,7105.860582701077
101147,2614.8080243728946
101148,2824.211188240737
101149,2851.8751439695325
101150,2741.0817251027383
101151,2992.6913767853403
101152,3172.946576538042
101153,2671.310918462264
101154,2515.127431387039
101155,3380.4330802661198
101156,2167.6036902314404
101157,3738.5285769829347
101158,2485.4316344477097
101159,5356.949166099617
101160,2768.7066154128443
101161,9197.381154757597
101162,3620.0537733120686
101163,3393.0544206145996
101164,6440.854435170334
101165,2745.235657377476
101166,3278.4090287445083
101167,2709.428939141084
101168,3988.3808555832225
101169,2682.388821836793
101170,1350.2542025619884
101171,2945.6177051560467
101172,2118.223561212759
101173,2098.1537326855837
101174,4680.48386102335
101175,1741.0246757559128
101176,1769.8969170833407
101177,3294.499465513626
101178,4155.561464713768
101179,6074.892454756868
101180,7076.077621150295
101181,3493.3422526498994
101182,3656.4836656799393
101183,5320.454786725387
101184,2448.8753706646953
101185,1618.4066592974852
101186,1724.771177775308
101187,1464.603671636364
101188,17678.698002729787
101189,861.6817034937873
101190,2296.5554763193636
101191,4137.043403154297
101192,4110.039627665058
101193,2129.8669553049385
101194,8250.966291528663
101195,1983.5665146913122
101196,2408.7936288508336
101197,1960.5595559200394
101198,2452.334058551482
101199,2597.8589479580237
101200,3986.2174466766683
101201,720.2785305234893
101202,4120.454559460282
101203,1509.0299131126771
101204,2344.8699294891576
101205,1806.4850360750759
101206,1577.0104778353812
101207,2365.1643629663763
101208,2048.014279486321
101209,2828.1430873190848
101210,3075.820238496481
101211,3025.974720236498
101212,1778.2024703724765
101213,2544.5444480482342
101214,8178.978640759811
101215,1275.1509547615447
101216,2708.7378341674203
101217,2588.7568977908627
101218,1500.1366500728784
101219,8004.354772348749
101220,3751.4836471787785
