row ID,loss
100397,4823.9663
100398,10472.142
100399,4119.4717
100400,2845.409
100401,5641.2437
100402,3619.7307
100403,2900.0928
100404,1828.6993
100405,8454.741
100406,1537.5698
100407,4012.1438
100408,2499.3188
100409,6877.2505
100410,3019.971
100411,9182.406
100412,1541.5441
100413,2104.3853
100414,6002.1064
100415,2301.3242
100416,5653.836
100417,3688.8813
100418,5494.2144
100419,3968.9707
100420,3510.8132
100421,2434.581
100422,5874.511
100423,9708.756
100424,3658.0208
100425,9883.762
100426,4140.6094
100427,3216.047
100428,2984.734
100429,2402.1387
100430,2890.2612
100431,3690.5723
100432,2269.624
100433,3875.9353
100434,3152.6133
100435,3929.6895
100436,2841.9338
100437,3821.3909
100438,2399.497
100439,7014.119
100440,2845.2915
100441,2442.968
100442,4107.565
100443,2743.5598
100444,2124.421
100445,3223.3462
100446,2971.9678
100447,2442.618
100448,2010.9371
100449,2797.7578
100450,1607.9125
100451,8395.882
100452,11766.073
100453,3028.878
100454,2381.577
100455,2941.363
100456,3084.8992
100457,3012.2295
100458,2604.9382
100459,2525.5242
100460,3312.535
100461,2577.9634
100462,1585.1023
100463,5774.5557
100464,1941.4214
100465,3391.8203
100466,1885.3743
100467,2204.524
100468,2537.1123
100469,3590.8687
100470,2959.2534
100471,2121.7405
100472,3814.797
100473,4171.1987
100474,3502.3171
100475,3193.2986
100476,2896.0032
100477,3386.585
100478,2924.1948
100479,2220.9885
100480,4201.2656
100481,4430.311
100482,8219.653
100483,9478.604
100484,7171.862
100485,2981.7156
100486,5181.6646
100487,3287.34
100488,1844.7379
100489,2432.404
100490,7501.454
100491,5973.482
100492,8777.806
100493,3098.388
100494,2295.1162
100495,5814.967
100496,8145.204
100497,7306.3857
100498,2920.1545
100499,5766.6187
100500,2921.184
100501,5158.6436
100502,3958.3093
100503,2818.377
100504,3796.3303
100505,9905.155
100506,6575.2524
100507,2908.478
100508,2301.0847
100509,2472.7744
100510,1555.0121
100511,10658.71
100512,3339.3528
100513,5307.8413
100514,3164.3262
100515,3264.312
100516,4935.4023
100517,7601.8276
100518,14569.5205
100519,4105.5557
100520,4001.2927
100521,2573.553
100522,3324.4597
100523,6493.5527
100524,3624.7732
100525,4697.814
100526,2712.5183
100527,2680.7563
100528,3887.8887
100529,2992.9636
100530,1956.7631
100531,4353.9194
100532,1833.0859
100533,1741.3064
100534,3740.485
100535,2591.7183
100536,2963.1528
100537,4135.542
100538,2943.8816
100539,5053.1084
100540,3004.7524
100541,2177.3691
100542,6252.085
100543,9708.391
100544,4934.293
100545,6225.3726
100546,1923.8574
100547,2905.691
100548,2986.8374
100549,3597.8088
100550,2627.117
100551,1773.2671
100552,2835.4927
100553,3724.854
100554,7085.706
100555,5534.6807
100556,2864.1133
100557,3198.7583
100558,4632.005
100559,2732.116
100560,2483.354
100561,1798.0968
100562,2600.4727
100563,8894.568
100564,3446.5896
100565,2259.6396
100566,3201.568
100567,3960.111
100568,1810.3885
100569,6508.4375
100570,3423.5933
100571,3661.182
100572,2969.202
100573,3332.176
100574,2427.5916
100575,3559.1047
100576,1998.7932
100577,6483.0635
100578,2040.8505
100579,2658.421
100580,3410.209
100581,2574.8506
100582,1861.7668
100583,5417.7026
100584,2692.3303
100585,2648.144
100586,2837.1733
100587,2749.7231
100588,11447.413
100589,9207.138
100590,2568.8125
100591,1786.7181
100592,4184.4546
100593,2860.2632
100594,2917.5237
100595,1823.5608
100596,9268.945
100597,3760.2944
100598,2632.0889
100599,2387.1016
100600,5271.525
100601,3547.5598
100602,2739.3394
100603,2108.3809
100604,2747.4265
100605,3259.3135
100606,2919.9539
100607,2920.0247
100608,1988.8938
100609,12786.235
100610,14685.862
100611,2387.994
100612,5029.639
100613,2119.1646
100614,2399.538
100615,1796.191
100616,4058.052
100617,2889.396
100618,2481.3398
100619,4507.5205
100620,3535.3254
100621,3060.3604
100622,3315.2166
100623,2956.0151
100624,16837.48
100625,1756.2334
100626,2728.9092
100627,2814.0618
100628,5198.6655
100629,1885.0569
100630,3426.431
100631,3830.9192
100632,3209.1274
100633,5972.6235
100634,4904.7227
100635,2691.9438
100636,3814.1304
100637,2348.6772
100638,3795.926
100639,3533.4307
100640,2931.7344
100641,3362.53
100642,7908.5215
100643,2652.061
100644,4289.627
100645,5272.262
100646,6179.8154
100647,1922.9126
100648,1721.0781
100649,3480.478
100650,2307.0244
100651,2632.501
100652,4001.1274
100653,3594.9663
100654,3441.7651
100655,2114.2412
100656,3209.7913
100657,2291.6135
100658,4325.785
100659,2622.7253
100660,1864.0356
100661,4850.254
100662,3160.8206
100663,3797.163
100664,2341.8162
100665,3353.3477
100666,4555.831
100667,2977.3486
100668,4363.82
100669,2306.0405
100670,4558.191
100671,2286.8608
100672,2249.7075
100673,5734.3833
100674,5685.98
100675,2976.53
100676,3116.3994
100677,4260.59
100678,3658.3706
100679,9243.291
100680,2743.5222
100681,2858.6282
100682,1590.4438
100683,3426.4216
100684,4238.855
100685,4727.9536
100686,2622.2576
100687,3046.8887
100688,3637.7039
100689,4275.0415
100690,3873.19
100691,2890.2751
100692,2613.4905
100693,2805.936
100694,2627.0454
100695,2874.5078
100696,2269.2673
100697,2630.3157
100698,2204.4902
100699,3693.8413
100700,2731.426
100701,2995.4407
100702,2959.984
100703,2925.421
100704,2768.0164
100705,3889.4158
100706,6512.727
100707,2510.3953
100708,6651.9517
100709,4834.6304
100710,6874.6343
100711,3075.5757
100712,7322.5327
100713,2373.5166
100714,2600.333
100715,2449.8071
100716,2302.9104
100717,7917.6953
100718,1557.3519
100719,4395.6426
100720,4661.203
100721,2751.8577
100722,3078.6467
100723,4295.0234
100724,2689.9907
100725,2290.319
100726,3856.6375
100727,3847.3594
100728,3004.2039
100729,2079.7058
100730,2613.6104
100731,7142.712
100732,2773.576
100733,5814.363
100734,2342.7583
100735,2120.431
100736,2695.0425
100737,5420.365
100738,3669.3838
100739,2111.4
100740,7006.8696
100741,6364.1123
100742,2609.2048
100743,7440.311
100744,3464.6301
100745,2413.8037
100746,4332.9756
100747,5523.8086
100748,8393.668
100749,2885.7974
100750,9871.419
100751,3545.2913
100752,2594.4583
100753,5197.586
100754,2516.435
100755,12065.942
100756,2092.85
100757,11239.73
100758,4305.5757
100759,2548.507
100760,5999.963
100761,3000.8774
100762,2339.605
100763,5781.1304
100764,1983.7935
100765,4000.3376
100766,2379.132
100767,2279.8435
100768,3403.227
100769,13892.972
100770,9965.658
100771,2331.0803
100772,2577.057
100773,2757.6372
100774,2863.4954
100775,5086.4277
100776,4374.654
100777,7210.188
100778,4804.049
100779,2895.9932
100780,4079.6292
100781,5145.4795
100782,2921.448
100783,11481.127
100784,7807.033
100785,8239.888
100786,11311.446
100787,3354.6667
100788,10768.239
100789,3452.8967
100790,2976.4038
100791,3373.6577
100792,2883.4038
100793,2355.0503
100794,5082.579
100795,3323.6492
100796,2711.5793
100797,6665.392
100798,14317.412
100799,7718.743
100800,2402.0583
100801,2855.2263
100802,2123.235
100803,8253.847
100804,4027.6792
100805,5784.125
100806,2689.6233
100807,5181.9316
100808,2219.256
100809,3473.7175
100810,2988.5127
100811,4627.8613
100812,2577.2441
100813,3118.0945
100814,2318.3523
100815,3054.462
100816,4419.6855
100817,2169.8774
100818,4808.8105
100819,9031.038
100820,4422.9185
100821,1848.031
100822,3580.317
100823,3811.372
100824,4353.9673
100825,4687.1294
100826,3072.376
100827,6389.753
100828,2877.8484
100829,4540.158
100830,5461.4087
100831,2279.4082
100832,4043.797
100833,2809.3125
100834,2415.2908
100835,9527.527
100836,2744.1973
100837,2772.5974
100838,4212.7456
100839,1692.0525
100840,9978.072
100841,2888.4612
100842,4212.867
100843,4645.574
100844,3862.5144
100845,2815.68
100846,4211.9634
100847,3489.1545
100848,3848.2983
100849,10206.507
100850,4241.684
100851,2447.101
100852,3410.9653
100853,7838.7017
100854,2777.82
100855,5236.613
100856,2370.5955
100857,5239.804
100858,6302.9414
100859,7045.146
100860,7003.7744
100861,1846.7771
100862,8175.97
100863,7593.424
100864,5120.5337
100865,6345.764
100866,2585.764
100867,5308.0684
100868,1620.546
100869,1812.7896
100870,1791.5585
100871,4466.089
100872,2610.2822
100873,4127.758
100874,10036.073
100875,3184.139
100876,3727.289
100877,2365.7947
100878,2969.7498
100879,7030.067
100880,3150.3467
100881,2584.5771
100882,2181.1401
100883,3143.7725
100884,3044.2607
100885,2105.894
100886,2956.7368
100887,2028.4581
100888,2575.0806
100889,4530.741
100890,3128.3477
100891,2888.8472
100892,4092.8213
100893,7989.8843
100894,2183.242
100895,2648.618
100896,3897.5784
100897,2509.1665
100898,5800.492
100899,2551.1433
100900,3811.407
100901,4636.007
100902,1925.5587
100903,3980.6606
100904,3447.3384
100905,3432.4214
100906,3020.3145
100907,2158.4404
100908,2452.7026
100909,1872.3823
100910,3233.2551
100911,10035.868
100912,3154.2852
100913,3610.1038
100914,3943.8755
100915,2061.2542
100916,6154.235
100917,3245.9368
100918,2694.7986
100919,2698.9114
100920,2369.2205
100921,4134.3037
100922,1681.3794
100923,3014.5835
100924,6855.4243
100925,6902.3623
100926,6470.769
100927,2346.9236
100928,2530.183
100929,4043.4424
100930,5281.2983
100931,4362.2446
100932,3287.0515
100933,4818.0356
100934,3008.6472
100935,2946.4922
100936,2557.0754
100937,2425.3665
100938,4707.52
100939,2794.7866
100940,1726.768
100941,3048.6743
100942,2192.8948
100943,7229.7173
100944,2240.4297
100945,3252.3237
100946,13485.929
100947,2768.9844
100948,5456.072
100949,3332.2961
100950,4030.5093
100951,2480.4229
100952,2673.8567
100953,5823.606
100954,4926.347
100955,5605.5654
100956,5891.8413
100957,7170.588
100958,2878.8833
100959,2136.4954
100960,2904.3735
100961,3223.4573
100962,9490.17
100963,2419.3284
100964,3492.5186
100965,2946.5928
100966,2401.722
100967,3510.8826
100968,11519.798
100969,2839.907
100970,3226.6956
100971,11031.662
100972,3113.6274
100973,4447.72
100974,2708.0103
100975,3389.1577
100976,2579.4453
100977,5387.6885
100978,3305.548
100979,2709.9019
100980,6168.0107
100981,1984.5554
100982,2202.446
100983,3311.884
100984,2827.1414
100985,2561.0032
100986,2443.4756
100987,3066.0178
100988,3435.849
100989,4330.8696
100990,3488.8826
100991,4634.5264
100992,3823.6772
100993,3276.4243
100994,3373.2502
100995,5397.0464
100996,3364.0989
100997,5750.409
100998,9593.293
100999,3446.3633
101000,2130.14
101001,2557.6316
101002,3853.3752
101003,2436.7212
101004,3869.816
101005,2406.1914
101006,2725.8062
101007,3071.536
101008,1991.7495
101009,2891.0193
101010,4390.591
101011,5499.3867
101012,4170.041
101013,2321.4395
101014,3047.7527
101015,2795.9849
101016,2332.0515
101017,3134.5303
101018,2219.3179
101019,2928.5706
101020,7888.336
101021,9156.326
101022,12122.695
101023,3801.6353
101024,5906.584
101025,2490.7063
101026,2664.1655
101027,8463.905
101028,2415.0574
101029,2245.6907
101030,1546.624
101031,8283.619
101032,1569.7577
101033,2909.418
101034,3020.219
101035,3063.7324
101036,3876.164
101037,5460.9814
101038,3018.0295
101039,7048.0146
101040,4858.153
101041,5801.8013
101042,8510.531
101043,4600.9897
101044,9339.54
101045,2632.828
101046,2073.597
101047,2648.6536
101048,6661.719
101049,3850.8818
101050,2623.2659
101051,5255.132
101052,2684.4246
101053,3598.02
101054,2594.2036
101055,2154.914
101056,8038.1943
101057,2968.6494
101058,3712.169
101059,6690.7617
101060,2208.016
101061,7895.5566
101062,7509.342
101063,4787.3984
101064,2344.8306
101065,2760.836
101066,2664.6404
101067,2554.0952
101068,2643.9714
101069,3996.5198
101070,1774.8082
101071,2197.6538
101072,3499.09
101073,2983.9563
101074,3007.187
101075,3578.785
101076,3399.5188
101077,4414.599
101078,4781.958
101079,4523.2734
101080,4235.523
101081,2749.3884
101082,4037.7344
101083,3483.4368
101084,2654.9758
101085,2295.0405
101086,2739.2964
101087,11098.823
101088,5081.2856
101089,2398.4902
101090,7025.9463
101091,3156.7612
101092,6086.64
101093,2474.3848
101094,3462.8894
101095,3357.0593
101096,6583.231
101097,7020.321
101098,7259.0806
101099,1760.1636
101100,4358.7915
101101,5230.9272
101102,2875.7568
101103,3789.661
101104,2326.8318
101105,2580.4304
101106,2267.4006
101107,6203.578
101108,3034.1692
101109,2434.3525
101110,1940.069
101111,5512.9966
101112,3629.0227
101113,3197.606
101114,11691.23
101115,7450.138
101116,3108.9114
101117,2149.8303
101118,2029.648
101119,2184.1953
101120,8659.177
101121,8549.362
101122,2774.9192
101123,11092.362
101124,2404.7976
101125,3105.478
101126,3500.688
101127,2244.0227
101128,3859.774
101129,4703.0737
101130,3205.579
101131,3196.178
101132,4881.099
101133,3525.0425
101134,2608.414
101135,6263.9395
101136,9137.618
101137,6486.447
101138,3352.7068
101139,5200.252
101140,2601.3865
101141,2738.1516
101142,9700.924
101143,2451.098
101144,3352.0974
101145,2468.5354
101146,6991.034
101147,3041.1204
101148,3258.8362
101149,3138.0952
101150,3646.5686
101151,3216.969
101152,2898.513
101153,3247.2664
101154,2796.6123
101155,4647.1436
101156,2394.0088
101157,3876.6914
101158,2703.016
101159,9407.063
101160,3137.3535
101161,9218.259
101162,3561.3867
101163,3149.6443
101164,6702.212
101165,3201.8464
101166,3850.9783
101167,3156.1516
101168,4051.045
101169,2736.5215
101170,2088.427
101171,2706.3596
101172,2441.6277
101173,2330.2654
101174,3972.3655
101175,2019.326
101176,2124.5337
101177,4137.6294
101178,3965.7935
101179,6542.6875
101180,7294.36
101181,3920.4849
101182,5195.0093
101183,5548.3447
101184,2744.5342
101185,2148.1062
101186,2027.04
101187,1677.6039
101188,19634.926
101189,1361.7649
101190,2918.0588
101191,4974.6543
101192,5355.227
101193,2190.0208
101194,9664.348
101195,2299.96
101196,2630.4192
101197,2569.652
101198,3080.1523
101199,3011.9019
101200,4414.181
101201,1470.9606
101202,5053.0024
101203,2237.6548
101204,3003.055
101205,2279.2766
101206,1969.0668
101207,2370.4163
101208,2493.6418
101209,2868.2183
101210,3532.7744
101211,3622.0254
101212,2138.2295
101213,3062.508
101214,8104.128
101215,1917.522
101216,2753.4443
101217,3045.7568
101218,2052.0542
101219,6871.3813
101220,3995.5872
101221,2047.4581
101222,5241.973
101223,2925.03
101224,2662.1946
101225,2388.3953
101226,2470.5173
101227,5035.2725
101228,2829.1887
101229,4637.515
101230,2306.078
101231,2865.5781
101232,3945.1445
101233,4887.783
101234,4975.0156
101235,4623.5635
101236,2341.5818
101237,9850.931
101238,2441.5513
101239,2665.3804
101240,2695.0696
101241,3504.5825
101242,3472.7024
101243,2824.5325
101244,5847.0317
101245,5155.909
101246,3738.8472
101247,3396.4854
101248,3407.461
101249,4862.903
101250,2620.8032
101251,3717.954
101252,2398.215
101253,3023.7979
101254,1838.423
101255,2588.5632
101256,6907.9277
101257,3089.5032
101258,4716.7144
101259,2580.4578
101260,2755.2732
101261,3765.107
101262,5451.81
101263,2888.9824
101264,1754.4209
101265,3216.3215
101266,2484.8462
101267,2398.9067
101268,2298.2231
101269,2059.676
101270,4833.1665
101271,3603.7083
101272,2268.836
101273,3317.6582
101274,5015.3013
101275,2222.5662
101276,4498.5435
101277,3362.5457
101278,3451.2163
101279,1796.9727
101280,4286.982
101281,1985.0813
101282,6710.7666
101283,6220.633
101284,4205.6943
101285,3262.7322
101286,3109.7783
101287,12148.877
101288,8554.387
101289,2008.0972
101290,5015.008
101291,2347.936
101292,3068.4028
101293,8438.151
101294,2798.5037
101295,2615.5564
101296,2539.0403
101297,4484.3228
101298,4340.7656
101299,5198.1963
101300,5876.313
101301,8357.379
101302,3862.319
101303,5669.8037
101304,2596.4092
101305,2868.915
101306,1749.9767
101307,4651.8657
101308,3328.5295
101309,3251.962
101310,3629.8433
101311,2861.2676
101312,3541.0862
101313,3287.4688
101314,4399.6733
101315,5668.2715
101316,3873.5652
101317,4367.0156
101318,2150.9556
101319,2653.3623
101320,2873.2214
101321,3081.9575
101322,2953.793
101323,4448.5425
101324,2003.851
101325,4119.7573
101326,3988.8804
101327,2870.3555
101328,3159.4348
101329,2776.4954
101330,3087.9277
101331,6848.4487
101332,10749.327
101333,9126.253
101334,3128.5042
101335,2298.2026
101336,5640.617
101337,3020.9626
101338,2242.9417
101339,7102.374
101340,4278.3423
101341,6446.4194
101342,2288.6675
101343,2827.066
101344,3726.3452
101345,2036.6995
101346,2848.5251
101347,1651.7191
101348,1864.9988
101349,2993.2412
101350,6677.354
101351,1753.2808
101352,8788.621
101353,2274.0615
101354,2541.8547
101355,1878.2767
101356,2772.3733
101357,3031.3748
101358,4499.7617
101359,2229.2415
101360,10374.56
101361,2330.4033
101362,5475.3965
101363,3130.2366
101364,2591.3928
101365,3437.7915
101366,3441.3413
101367,7810.194
101368,2724.8906
101369,2306.3518
101370,2732.731
101371,4829.0127
101372,2476.0977
101373,3268.4158
101374,3932.6084
101375,2872.0051
101376,3403.2778
101377,2379.8403
101378,3908.1487
101379,3117.7327
101380,3733.171
101381,2498.624
101382,5578.1343
101383,3477.326
101384,2259.6172
101385,6860.8506
101386,5521.9116
101387,2561.4553
101388,4758.0176
101389,4048.5127
101390,3284.1926
101391,2976.7185
101392,8363.024
101393,5658.563
101394,4134.583
101395,17998.146
101396,11549.114
101397,5852.9263
101398,2636.6287
101399,3119.5298
101400,3428.8457
101401,2919.501
101402,1889.9176
101403,2413.993
101404,2121.1128
101405,3594.9363
101406,3827.3723
101407,4055.2346
101408,2917.3826
101409,2186.679
101410,2315.8916
101411,1996.7843
101412,2556.1814
101413,9713.694
101414,2515.4128
101415,14853.751
101416,4822.664
101417,2605.0198
101418,10808.547
101419,2436.5735
101420,4837.447
101421,2339.4026
101422,9007.379
101423,5672.473
101424,2872.467
101425,5946.2515
101426,2753.3364
101427,4029.6626
101428,2183.461
101429,5270.117
101430,6735.0996
101431,8180.7417
101432,3608.238
101433,3019.4912
101434,2365.8254
101435,2567.7068
101436,5624.109
101437,2814.0583
101438,3231.0793
101439,2750.2734
101440,2808.4526
101441,2259.2683
101442,2383.167
101443,2389.6226
101444,6490.2603
101445,2679.7268
101446,5576.816
101447,4324.752
101448,3170.5896
101449,2529.662
101450,6888.324
101451,4734.9746
101452,3256.3228
101453,8763.097
101454,3351.3293
101455,4661.949
101456,2740.2747
101457,10023.039
101458,2335.3442
101459,9592.634
101460,2497.6753
101461,1880.4117
101462,3248.3455
101463,2864.5078
101464,2624.024
101465,4380.5205
101466,4210.2617
101467,5306.8013
101468,3093.9275
101469,3234.8872
101470,2666.206
101471,7614.9556
101472,4975.648
101473,2939.8342
101474,2742.9507
101475,2841.2734
101476,2221.9355
101477,2685.3882
101478,3004.6309
101479,3420.304
101480,2702.2505
101481,3258.7922
101482,2960.296
101483,2097.8208
101484,3445.5889
101485,5930.6353
101486,2428.1553
101487,2286.4807
101488,3774.906
101489,1836.0884
101490,3098.7888
101491,1891.5636
101492,3364.258
101493,2513.2634
101494,7249.1577
101495,2544.5754
101496,2644.9343
101497,4162.542
101498,2502.5083
101499,2750.0557
101500,3653.8413
101501,4359.7314
101502,4727.1904
101503,2399.8545
101504,3002.0918
101505,2816.9368
101506,11098.229
101507,3972.422
101508,3147.271
101509,5974.529
101510,1768.706
101511,4191.0894
101512,3468.6853
101513,3523.722
101514,3581.9712
101515,13662.458
101516,2123.7166
101517,2716.2886
101518,2021.9108
101519,6765.4253
101520,3286.5676
101521,2822.4268
101522,2264.4287
101523,3566.6738
101524,1779.8251
101525,3141.3127
101526,2116.38
101527,5310.3564
101528,7729.9478
101529,9067.491
101530,2211.6187
101531,2686.541
101532,2660.381
101533,5442.504
101534,2094.3496
101535,7494.157
101536,2092.586
101537,3134.9421
101538,5184.591
101539,3806.037
101540,2172.8308
101541,4084.1719
101542,2777.0781
101543,3169.2173
101544,2169.4985
101545,2591.6685
101546,2472.6304
101547,2872.4934
101548,4316.352
101549,2627.5605
101550,9591.17
101551,2018.7855
101552,3144.1274
101553,5782.974
101554,2793.0493
101555,7434.7075
101556,2182.674
101557,10804.371
101558,3297.298
101559,2543.7874
101560,3474.7166
101561,4141.146
101562,2522.7563
101563,1895.0599
101564,2556.38
101565,2886.0505
101566,5459.798
101567,3259.4167
101568,4267.115
101569,2579.1775
101570,2496.2979
101571,1836.6268
101572,2880.174
101573,3761.6143
101574,6433.5903
101575,1742.4491
101576,2010.254
101577,5489.319
101578,4201.7153
101579,3589.7314
101580,5796.579
101581,1656.928
101582,2049.9282
101583,3190.185
101584,1831.045
101585,7964.4365
101586,4168.9746
101587,2859.286
101588,3029.3054
101589,5877.6553
101590,3298.1443
101591,4590.696
101592,2958.1267
101593,3097.1436
101594,2695.221
101595,4111.2476
101596,4281.3755
101597,2797.442
101598,3392.764
101599,5392.0205
101600,3801.1863
101601,9289.974
101602,3699.9155
101603,7201.0815
101604,4350.7573
101605,2273.952
101606,3068.383
101607,5161.9536
101608,2562.1304
101609,8348.211
101610,2042.6498
101611,3144.7815
101612,2027.382
101613,4061.0076
101614,5277.285
